season,player,team,phase,adj_price,ROI_z,impact_score_pos
2021,DT Christian,Royal Challengers Bengaluru,bowl_pp,63653596.05,0.005128243,0.331532612
2022,Washington Sundar,Sunrisers Hyderabad,bowl_death,108830614.4,0.005087946,0.234485232
2017,BA Stokes,Lucknow Super Giants,bowl_pp,226171030.4,0.005079476,1.166784498
2025,KH Pandya,Royal Challengers Bengaluru,bat_death,60346250,0.005069807,0.244199813
2021,KA Jamieson,Royal Challengers Bengaluru,bowl_mid,198917487.6,0.005027245,1.005786196
2025,LS Livingstone,Royal Challengers Bengaluru,bowl_pp,91831250,0.004980134,0.464479224
2022,Ishan Kishan,Mumbai Indians,bat_death,189676213.7,0.004953994,0.756124828
2022,KH Pandya,Lucknow Super Giants,bat_mid,102611722.2,0.004943324,0.206902506
2025,RA Tripathi,Chennai Super Kings,bat_pp,35683000,0.00494057,0.184551317
2014,KD Karthik,Delhi Capitals,bat_mid,242127298,0.004909616,0.484887522
2025,Washington Sundar,Gujarat Titans,bowl_pp,33584000,0.004905369,0.167316522
2022,R Tewatia,Gujarat Titans,bowl_pp,111940060.6,0.004828457,0.548944735
2020,AJ Finch,Royal Challengers Bengaluru,bat_mid,61132383.19,0.004827471,0.120376216
2022,OF Smith,Punjab Kings,bat_death,74626707.05,0.004813241,0.292027516
2022,K Rabada,Punjab Kings,bat_death,115049506.7,0.004791503,0.448908062
2018,BA Stokes,Rajasthan Royals,bowl_pp,186543270.4,0.004790121,0.907529595
2018,DJM Short,Rajasthan Royals,bat_pp,59693846.52,0.004763285,0.300706347
2021,CH Morris,Rajasthan Royals,bowl_mid,215493944.9,0.004763004,1.032330138
2021,JA Richardson,Punjab Kings,bowl_death,185656321.8,0.004700607,0.372973292
2017,BA Stokes,Lucknow Super Giants,bowl_mid,226171030.4,0.004681606,1.064962822
2014,MEK Hussey,Mumbai Indians,bat_mid,96850919.19,0.004675337,0.184699787
2016,M Ashwin,Lucknow Super Giants,bowl_pp,73637388,0.004663852,0.348801124
2025,MP Stoinis,Punjab Kings,bowl_death,115445000,0.004649302,0.229695537
2024,DJ Mitchell,Chennai Super Kings,bowl_mid,155231545,0.004630273,0.722918209
2024,AS Joseph,Royal Challengers Bengaluru,bowl_pp,127511626.3,0.004604226,0.596267577
2013,AM Nayar,Lucknow Super Giants,bat_mid,83114359.62,0.004521948,0.153303215
2018,BA Stokes,Rajasthan Royals,bat_mid,186543270.4,0.004493329,0.341898703
2014,SPD Smith,Rajasthan Royals,bat_mid,77480735.35,0.004492288,0.141974706
2022,R Tewatia,Gujarat Titans,bowl_mid,111940060.6,0.004478047,0.504169714
2016,SR Watson,Royal Challengers Bengaluru,bat_mid,155456708,0.004465538,0.283160699
2018,JD Unadkat,Rajasthan Royals,bowl_pp,171619808.7,0.004435886,0.773183476
2017,CR Woakes,Kolkata Knight Riders,bat_death,65511608.8,0.004384512,0.241747591
2021,JA Richardson,Punjab Kings,bowl_mid,185656321.8,0.004317168,0.8061416
2020,NM Coulter-Nile,Mumbai Indians,bat_death,111149787.6,0.004303956,0.405501495
2022,Ishan Kishan,Mumbai Indians,bat_mid,189676213.7,0.004284587,0.331490803
2015,M Vijay,Punjab Kings,bat_mid,52366001.18,0.004264395,0.091087015
2016,SR Watson,Royal Challengers Bengaluru,bat_death,155456708,0.004258999,0.563508245
2014,Yuvraj Singh,Royal Challengers Bengaluru,bowl_mid,271182573.7,0.004217274,1.150260406
2016,SV Samson,Delhi Capitals,bat_pp,68728228.8,0.004196144,0.316646939
2022,SO Hetmyer,Rajasthan Royals,bat_mid,105721168.3,0.004186545,0.180537489
2014,Yuvraj Singh,Royal Challengers Bengaluru,bat_mid,271182573.7,0.004166763,0.460903718
2025,YS Chahal,Punjab Kings,bowl_pp,188910000,0.004151943,0.796601378
2022,N Rana,Kolkata Knight Riders,bat_pp,99502276.06,0.004112848,0.452142572
2025,VR Iyer,Kolkata Knight Riders,bat_death,249256250,0.004096417,0.882436915
2021,MM Ali,Chennai Super Kings,bat_pp,92828160.9,0.004036477,0.416436996
2023,SM Curran,Punjab Kings,bowl_mid,218870934.5,0.004029934,0.887132785
2022,SN Thakur,Delhi Capitals,bat_death,133706183.5,0.003991309,0.466046574
2023,SM Curran,Punjab Kings,bat_death,218870934.5,0.003967496,0.760185721
2015,Yuvraj Singh,Delhi Capitals,bowl_death,279285339.6,0.003940028,0.481197035
2018,KK Nair,Punjab Kings,bat_pp,83571385.13,0.003934676,0.368456078
2022,Ishan Kishan,Mumbai Indians,bat_pp,189676213.7,0.003892289,0.830160108
2020,PJ Cummins,Kolkata Knight Riders,bowl_mid,215352713.5,0.003877216,0.83979442
2024,DJ Mitchell,Chennai Super Kings,bat_pp,155231545,0.003867473,0.67648301
2025,KL Rahul,Delhi Capitals,bat_pp,146930000,0.003855744,0.638998411
2017,TS Mills,Royal Challengers Bengaluru,bowl_mid,187176025.2,0.003841147,0.723125711
2021,CH Morris,Rajasthan Royals,bowl_pp,215493944.9,0.003838784,0.840162945
2025,DL Chahar,Mumbai Indians,bat_death,97078750,0.003788559,0.328138804
2016,KD Karthik,Gujarat Titans,bat_pp,37636887.2,0.003769003,0.161206159
2025,LS Livingstone,Royal Challengers Bengaluru,bat_mid,91831250,0.00371997,0.139341241
2020,PJ Cummins,Kolkata Knight Riders,bat_death,215352713.5,0.003702927,0.718327053
2014,Yuvraj Singh,Royal Challengers Bengaluru,bat_death,271182573.7,0.003489772,0.874482191
2023,HC Brook,Sunrisers Hyderabad,bat_mid,156758912.5,0.003410027,0.218041778
2016,P Negi,Delhi Capitals,bowl_pp,139092844,0.003374446,0.476696563
2020,EJG Morgan,Kolkata Knight Riders,bat_pp,72942048.13,0.003368395,0.290257358
2025,Ishan Kishan,Sunrisers Hyderabad,bat_pp,118068750,0.003308607,0.464474314
2020,CH Morris,Royal Challengers Bengaluru,bat_death,138937234.5,0.003278795,0.432782152
2022,SN Thakur,Delhi Capitals,bat_mid,133706183.5,0.003238805,0.176638736
2015,Yuvraj Singh,Delhi Capitals,bat_mid,279285339.6,0.003079921,0.350862805
2022,R Tewatia,Gujarat Titans,bat_mid,111940060.6,0.00305635,0.139552714
2014,KP Pietersen,Delhi Capitals,bat_mid,174331654.5,0.002960937,0.210549914
2015,Yuvraj Singh,Delhi Capitals,bowl_mid,279285339.6,0.002957888,0.830868978
2021,JA Richardson,Punjab Kings,bowl_pp,185656321.8,0.002955945,0.55736655
2023,HC Brook,Sunrisers Hyderabad,bat_death,156758912.5,0.002887513,0.456387836
2019,SO Hetmyer,Royal Challengers Bengaluru,bat_mid,60658607.23,0.002864853,0.070883391
2015,KD Karthik,Royal Challengers Bengaluru,bat_mid,183281004.1,0.002820302,0.210844718
2025,MP Stoinis,Punjab Kings,bat_mid,115445000,0.00277667,0.13075221
2014,CJ Anderson,Mumbai Indians,bat_pp,87165827.27,0.002752857,0.306155026
2023,SM Curran,Punjab Kings,bat_mid,218870934.5,0.002726973,0.243454944
2019,CV Varun,Punjab Kings,bowl_pp,121317214.5,0.002710971,0.334027405
2014,M Vijay,Delhi Capitals,bat_pp,96850919.19,0.002673478,0.33434004
2023,SM Curran,Punjab Kings,bowl_pp,218870934.5,0.002672945,0.59417283
2015,Yuvraj Singh,Delhi Capitals,bowl_pp,279285339.6,0.002472529,0.701332906
2021,CH Morris,Rajasthan Royals,bat_death,215493944.9,0.002328319,0.564702498
2021,KA Jamieson,Royal Challengers Bengaluru,bat_death,198917487.6,0.002303582,0.518704122
2022,NM Coulter-Nile,Rajasthan Royals,bowl_death,24875569.02,0.002225649,0.026824126
2025,JC Buttler,Gujarat Titans,bat_pp,165296250,0.002089171,0.497350682
2024,PJ Cummins,Sunrisers Hyderabad,bat_mid,227303333.8,0.002011933,0.186538751
2014,Yuvraj Singh,Royal Challengers Bengaluru,bowl_pp,271182573.7,0.001947954,0.536506776
2025,VR Iyer,Kolkata Knight Riders,bat_mid,249256250,0.00192033,0.195241212
2017,K Rabada,Delhi Capitals,bat_mid,77990010.48,0.001851096,0.058886757
2024,DJ Mitchell,Chennai Super Kings,bat_death,155231545,0.001634363,0.350745965
2025,RR Pant,Lucknow Super Giants,bat_mid,283365000,0.001567015,0.181121154
2016,P Negi,Delhi Capitals,bat_death,139092844,0.001558898,0.308820132
2018,Ishan Kishan,Mumbai Indians,bat_pp,92525462.11,0.001548251,0.24042669
2014,KD Karthik,Delhi Capitals,bat_pp,242127298,0.001400116,0.601956155
2014,DJG Sammy,Sunrisers Hyderabad,bat_mid,67795643.43,0.001385136,0.03830397
2014,GJ Bailey,Punjab Kings,bat_mid,62953097.47,0.001354593,0.034783685
2023,BA Stokes,Chennai Super Kings,bowl_pp,192251496.5,0.001339394,0.261524779
2017,BA Stokes,Lucknow Super Giants,bat_death,226171030.4,0.001225493,0.462927929
2014,MG Johnson,Punjab Kings,bat_death,125906194.9,0.001075082,0.247853875
2023,HC Brook,Sunrisers Hyderabad,bat_pp,156758912.5,0.000867818,0.326419624
2024,PJ Cummins,Sunrisers Hyderabad,bat_death,227303333.8,0.000816334,0.416864588
2025,RR Pant,Lucknow Super Giants,bat_death,283365000,0.000734182,0.50756937
2022,HV Patel,Royal Challengers Bengaluru,bat_death,133706183.5,0.000589978,0.229467228
2018,BA Stokes,Rajasthan Royals,bat_pp,186543270.4,0.000536549,0.341559997
2025,Mohammed Shami,Sunrisers Hyderabad,bowl_death,104950000,0.000527193,0.046145797
2014,JH Kallis,Kolkata Knight Riders,bat_pp,106536011.1,0.000419904,0.185639816
2015,AD Mathews,Delhi Capitals,bat_mid,130915003,0.000394867,0.021085793
2017,BA Stokes,Lucknow Super Giants,bat_pp,226171030.4,0.000179584,0.352871181
2015,Yuvraj Singh,Delhi Capitals,bat_pp,279285339.6,6.75E-05,0.41198587
2020,PJ Cummins,Kolkata Knight Riders,bat_mid,215352713.5,4.34E-05,0.003816066
2025,Karim Janat,Gujarat Titans,bowl_mid,7871250,0,0
2014,P Suyal,Mumbai Indians,bowl_pp,1937018.384,0,0
2018,MP Stoinis,Punjab Kings,bowl_death,92525462.11,0,0.022341414
2017,CJ Anderson,Delhi Capitals,bat_mid,15598002.1,0,0
2015,Yuvraj Singh,Delhi Capitals,bat_death,279285339.6,0,0.393595296
2025,RR Pant,Lucknow Super Giants,bat_pp,283365000,0,0.403500534
